repo,path,id,group,stated_status_line,lifecycle_phase,owner,baseline_status,baseline_closed,last_git_commit_date,last_git_commit,age_days,evidence_line,evidence_quote,evidence,classification_method,checked_boxes,unchecked_boxes,source_sha256,retirement_candidate,retirement_reason,duplicate_id_across_repos
futon3c,futon3c/holes/missions/M-first-flights.md,M-first-flights,closed-witnessed,"L4: Status: SUPERSEDED-AS-MISSION toward E-first-flights-transferred-work — Phase A COMPLETE (2026-06-12, operator side-by-side verdict PASS — checkpoint 20). Full lifecycle IDENTIFY → MAP → DERIVE → ARGUE → VERIFY → INSTANTIATE ran 2026-06-11/12. Phase B (policy-grade G(s, π)) and the typed-grounds tail moved to Excursion ownership on 2026-07-06; related fold-frontier work may inform M-fold-ansatz, but M-first-flights no longer carries that work as an open WM target.","L4 (status phase mentions): IDENTIFY, MAP, DERIVE, ARGUE, VERIFY, INSTANTIATE","L5: fable-2 (mint, human-cockpit standard), claude-3 (the flight half),",superseded-as-mission toward e-first-flights-transferred-work — phase a complete,yes,2026-07-06T13:46:06+01:00,44258768caec1b0d17d079c66aa523e8290fdc0c,77,4,"Status: SUPERSEDED-AS-MISSION toward E-first-flights-transferred-work — Phase A COMPLETE (2026-06-12, operator side-by-side verdict PASS — checkpoint 20). Full lifecycle IDENTIFY → MAP → DERIVE → ARGUE → VERIFY → INSTANTIATE ran 2026-06-11/12. Phase B (policy-grade G(s, π)) and the typed-grounds tail moved to Excursion ownership on 2026-07-06; related fold-frontier work may inform M-fold-ansatz, but M-first-flights no longer carries that work as an open WM target.","Explicit SUPERSEDED-AS-MISSION: residual policy-G/typed-grounds obligations transferred to named E-first-flights-transferred-work, so mission is retired as live WM target.",manual,0,0,08db73e22e03891fe8fe7d6c7e537a340a95e517f6c951b5105807d28c9a2c12,no,,
futon3c,futon3c/holes/missions/M-forum-refactor.md,M-forum-refactor,closed-unwitnessed,L3: ## Status: DONE (2026-03-08),,,done (2026-03-08),yes,2026-03-08T17:32:35+00:00,f160aa05d2110cc49d213e852e8e67a0cb00c179,197,246,- [ ] Shape-validated: all inputs/outputs checked against evidence shapes,"DONE and component source pointers, but Parts II-IV acceptance criteria remain unchecked; no all-criteria closure mapping.",manual,0,27,1fb5c002b17b5dafd1c17c3182f354789841b3d73c62a624209c36fece7cd6ae,no,,
futon3c,futon3c/holes/missions/M-fulab-logic.md,M-fulab-logic,open,L2: Status: parked | L5: **Status:** NOT STARTED,,,parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,7,981c4c304a04fb21c6b9a239b63db9b6c3e2f0d8df78a6337cdab70ac4088ef7,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-futon3-last-mile.md,M-futon3-last-mile,undetermined,"L2: Status: archived | L5: **Status:** IDENTIFY (mission proposal, brushed up 2026-02-24)",L5 (status phase mentions): IDENTIFY,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Undated archive stamp conflicts with explicit IDENTIFY/active/in-progress status; no retirement reason or dated supersession resolves precedence.,manual,0,0,f52ee1b302910b5ccca69864edb8c78cca458f3d0c440fb994a0da43e18af822,no,,
futon3c,futon3c/holes/missions/M-futon3c-codex.md,M-futon3c-codex,undetermined,L2: Status: archived | L5: Status: Active (updated after pulling `7d1a5d0`),,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Undated archive stamp conflicts with explicit IDENTIFY/active/in-progress status; no retirement reason or dated supersession resolves precedence.,manual,0,0,4db10fb94834a8e81a70c60f069f8cf3597b44646932accafd283660652409c7,no,,
futon3c,futon3c/holes/missions/M-improve-irc.md,M-improve-irc,closed-witnessed,L3: ## Status: DONE,,,done,yes,2026-03-06T02:50:21+00:00,5b0269b056dcfd7f2e22ca845041a52a7c537f56,199,29,### P1: irc-read! endpoint — DONE,"All four scoped improvements P1-P4 explicitly DONE with http.clj, ngircd_bridge.py and commit 62856c1 pointers.",manual,0,0,4585f376a9ee748bb495c2fa5ec6c56d17724cba270cd5a05c157126c1e71592,no,,
futon3c,futon3c/holes/missions/M-intent-curvature.md,M-intent-curvature,open,"L3: **Status:** IDENTIFY (scoped 2026-06-03 at C-substrate-completion dissolution) — **HIGH PRIORITY**, entry-gated. Not yet picked up.",L3 (status phase mentions): IDENTIFY,L4: claude-3 (E1 verify) + codex-3 (keystone exposes the live surface).,identify (scoped 2026-06-03 at c-substrate-completion dissolution) — **high prio,no,2026-06-03T21:26:11+01:00,f8ffd95504c61eb0514328595791da4946832930,110,3,"**Status:** IDENTIFY (scoped 2026-06-03 at C-substrate-completion dissolution) — **HIGH PRIORITY**, entry-gated. Not yet picked up.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,9c059f46f2faabb9747845f4237d0c0d41e0b94e7de8712f521e846d7154f7ef,yes,Open; last Git touch 2026-06-03 UTC (110 days before census date).,
futon3c,futon3c/holes/missions/M-invariant-queue-extend.md,M-invariant-queue-extend,open,L1: Status: parked | L3: **Status:** MAP → INSTANTIATE iterating per track (2026-04-29). Q-track-priority + Q-merge-with-violations settled by Joe 2026-04-29.,"L3 (status phase mentions): MAP, INSTANTIATE","L165: Joe (architectural authority on track ordering, write-class",parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,1,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,0f7670622a295dea62287fdfe57b0604c70f0812bd5cb9a03d40f444c3433ade,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-invariant-queue-unstuck.md,M-invariant-queue-unstuck,open,L1: Status: parked | L3: **Status:** MAP → DERIVE iterating (2026-04-29). Pending Joe review before VERIFY / INSTANTIATE.,"L3 (status phase mentions): MAP, DERIVE, VERIFY, INSTANTIATE","L105: Joe (architectural authority on inventory schema, ratchet shape, probe cadence) + claude (boundary implementation, lift survey, ratchet scaffolding, mission-doc maintenance).",parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,1,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ac59b7f33641f366b987d309471717b9dc5fbcb8441073769e5118c747da35d3,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-invariant-violations.md,M-invariant-violations,open,L2: Status: parked | L5: **Status:** MAP,L5 (status phase mentions): MAP,,parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,c62979d27fb75f77dccdba86ca0e4c36bd6a7c31c7ec3ed0b30fcc96d49809c9,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-kangaroo.md,M-kangaroo,open,"L4: Status: INSTANTIATE v1 LANDED on master + LIVE-VALIDATED 2026-06-10 (agent_pouch.clj, gate in make-claude-invoke-fn, flag FUTON3C_KANGAROO default OFF). VERIFY ✅ — live real-claude `feed-turn!` ×2: turn1 spawn 7.6s → ""ONE"", turn2 warm 3.4s → ""TWO"" (≈2.2× faster even fresh; gap scales with session size = the 5.8MB win). ACTIVATION: next restart (closure-capture, like Car-3) + cr-new agents + flag ON. Reviewed: OFF byte-for-byte cold; ON→cold-fallback on any Throwable; feed-turn! evicts pouch on failure (no desync).","L4 (status phase mentions): INSTANTIATE, VERIFY",,"instantiate v1 landed on master + live-validated 2026-06-10 (agent_pouch.clj, ga",no,2026-06-11T10:24:15+01:00,4a07dc6c29d1018c8166c2083308335dfd33d38b,102,4,"Status: INSTANTIATE v1 LANDED on master + LIVE-VALIDATED 2026-06-10 (agent_pouch.clj, gate in make-claude-invoke-fn, flag FUTON3C_KANGAROO default OFF). VERIFY ✅ — live real-claude `feed-turn!` ×2: turn1 spawn 7.6s → ""ONE"", turn2 warm 3.4s → ""TWO"" (≈2.2× faster even fresh; gap scales with session size = the 5.8MB win). ACTIVATION: next restart (closure-capture, like Car-3) + cr-new agents + flag ON. Reviewed: OFF byte-for-byte cold; ON→cold-fallback on any Throwable; feed-turn! evicts pouch on failure (no desync).",INSTANTIATE v1 landed but activation awaits restart/flag ON; mission acceptance checklist remains open.,manual,0,6,38dd5d1c95c845c38bcdf3b674618d11ed3c8d62e32f06d6403bede66fe4b487,yes,Open; last Git touch 2026-06-11 UTC (102 days before census date).,
futon3c,futon3c/holes/missions/M-latex-wysiwyg.md,M-latex-wysiwyg,open,"L4: **Status:** :designed — ground measured on draft8, slices cut, nothing built yet.",,,"designed — ground measured on draft8, slices cut, nothing built yet.",no,2026-08-14T11:41:39+01:00,6e88bc256770ff2e684505e67e83034b62f445f0,38,4,"**Status:** :designed — ground measured on draft8, slices cut, nothing built yet.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,eae5cb5dbcff570f7588eaf23748d8fb4b195d5aaf8972885ec3a1cce1a6722e,yes,Open; last Git touch 2026-08-14 UTC (38 days before census date).,
futon3c,futon3c/holes/missions/M-memory-retrieval.md,M-memory-retrieval,open,"L4: Status: **PROPOSED** (organised by claude-6 at Joe's handoff, 2026-07-27;",,"L8: claude-6 (organisation, review, architecture). Coding handoffs to","proposed** (organised by claude-6 at joe's handoff, 2026-07-27;",no,2026-08-01T17:16:18+01:00,e0adbc3a8739e134be0f28227d5ed56e8603c1cc,51,4,"Status: **PROPOSED** (organised by claude-6 at Joe's handoff, 2026-07-27;",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a65777a9ebc87703b486c8e8f7c9e0f8f0928189567ad7514e3d6fabfc6e879c,yes,Open; last Git touch 2026-08-01 UTC (51 days before census date).,
futon3c,futon3c/holes/missions/M-mission-control.md,M-mission-control,closed-witnessed,L4: **Status:** Complete (2026-02-26),,,complete (2026-02-26),yes,2026-02-27T16:04:41+00:00,9918d7dd629f90f72ae494ecaa87ef26e145c0c8,206,1145,## Closure — 2026-02-26,Closure enumerates seven delivered capabilities with code/tool pointers and explicitly disposes all six weaknesses; inference is assigned to successor M-portfolio-inference.,manual,7,0,9b130b4fc72651990c70cdc863151b23760f867b5e3275093d041b390ce79789,no,,
futon3c,futon3c/holes/missions/M-mission-peripheral.md,M-mission-peripheral,closed-unwitnessed,L2: Status: archived | L5: **Status:** INSTANTIATE complete — derivation xenotype finished,L5 (status phase mentions): INSTANTIATE,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,12,3,e2bb9133decd523620385cccfcfdc48d8cc3eeedee403a0eb2e8acfe701f4492,no,,
futon3c,futon3c/holes/missions/M-mission-scopes-into-substrate-2.md,M-mission-scopes-into-substrate-2,open,L4: **Status:** HEAD authored / IDENTIFY (charter). Greenlit by Joe 2026-06-08.,"L4 (status phase mentions): HEAD, IDENTIFY",L5: claude-3 (mission-scope hypergraph + Salingaros field) · claude-1 (WM EFE — Deliverable 2 is,head authored / identify (charter). greenlit by joe 2026-06-08.,no,2026-06-09T16:31:25+01:00,968b2591dfec588e09ae0b7bf2ac209ecd1eb2dd,104,4,**Status:** HEAD authored / IDENTIFY (charter). Greenlit by Joe 2026-06-08.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,463af41b157d3ab803a2692745ac62083aab47770b688d404eb420f8a6018843,yes,Open; last Git touch 2026-06-09 UTC (104 days before census date).,
futon3c,futon3c/holes/missions/M-mission-wiring.md,M-mission-wiring,open,L2: Status: parked | L5: **Status:** IDENTIFY,L5 (status phase mentions): IDENTIFY,L6: Joe + Codex/Claude,parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,940c7b382128b24d0d73126e5d18501659567d73336dfd76ae62c7f2c176a7a8,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-omni-wm-runner.md,M-omni-wm-runner,undetermined,,,L4: claude-3 (ground control). Authors: codex,unknown,no,2026-07-26T11:35:42+01:00,1421a384b8edd6c1e047e39f0b1d1a0ad644ae06,57,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,9202d54f966828dce503a25b937bcc01286d62a892943504f3d7bfc811c8648d,no,,
futon3c,futon3c/holes/missions/M-operational-readiness-traceability.md,M-operational-readiness-traceability,closed-unwitnessed,L2: Status: archived,,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,0,0,7ad4383aecb8dcc28288c431d2d018fe83d179c2833c8dcb5e01e6068079ac64,no,,
futon3c,futon3c/holes/missions/M-operational-readiness.md,M-operational-readiness,closed-witnessed,"L4: Status: Complete (all 8 issues done, all 4 gates met, 2026-02-20)",,,"complete (all 8 issues done, all 4 gates met, 2026-02-20)",yes,2026-02-23T23:01:52+00:00,0f55ac8dc7febf457e24265faf73997cd979d88d,210,35,### Issues (R11 Handoffs),"Eight issue rows all done with commit/receipt pointers; four gates marked met and checkpoint evidence records API, tests, evidence and unattended loop.",manual,0,0,ea4395fc4db3eff63a14f00601b2dbe84bc00048cd9daafe37c68abe5d6cf888,no,,
futon3c,futon3c/holes/missions/M-peripheral-behavior.md,M-peripheral-behavior,closed-unwitnessed,L2: Status: archived,,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,0,37,b5cd5f9e516777e01f8bf620e6538cfefcf65be0b37dc431a90b40e874629bcf,no,,
futon3c,futon3c/holes/missions/M-peripheral-gauntlet.md,M-peripheral-gauntlet,closed-unwitnessed,L2: Status: archived,,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,0,0,6669f1a6a2e0d54a51f6eba91650585ce2b47756a4fa91b52fb7baee4d7a865d,no,,
futon3c,futon3c/holes/missions/M-peripheral-model.md,M-peripheral-model,closed-witnessed,L2: Status: archived | L76: **Status:** Complete (26e625b),,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,112,- [x] R10 (mode-gate): coordination and action are distinguishable,"All 18 staged criteria checked: mode shapes, five peripherals, hop preservation and integration; resources/peripherals.edn and social/peripheral.clj are concrete artifacts.",manual,18,0,40cbb32ab65c62761f97e6c7749406d4000e7a93bf2d6d968d896050bac68ed0,no,,
futon3c,futon3c/holes/missions/M-peripheral-phenomenology.md,M-peripheral-phenomenology,closed-unwitnessed,L2: Status: archived,,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,2,15,6b1ece0f3169ee0c11aeaa3e4f043caf2457c3e1e2fe14ea156110269956374c,no,,
futon3c,futon3c/holes/missions/M-pilot-appearance.md,M-pilot-appearance,closed-unwitnessed,"L4: **Status:** **CLOSED 2026-05-29** (operator-ratified, emacs-repl with claude-2). The pilot now appears coherently across all four depths via the differential-operator REPL — see Closing Checkpoint at end. Immersive-storyteller elaboration deferred to `E-storyteller.md`; hole-budget governance to `E-cheesemonger.md`; LOOP-learning + doc-currency automation are named OPEN follow-ons.",,L8: Joe (futon7),"closed 2026-05-29** (operator-ratified, emacs-repl with claude-2). the pilot now",yes,2026-06-15T15:00:32+01:00,0aa76cd3b215581c15f2c2e13f79d4e68047ebce,98,60,"Timebox: 3 weeks soft. Scope: the *scaffolding for pilot-appearance instrumentation*, not its completion. The exit criterion is *a working storyboard with at least four scenes (one per world), each rendered in at least two of the four modes, with the appearance-at-each-depth visible across the scenes as a coherent characterization of the pilot*.","Operator-ratified close has four-depth operational evidence, but original exit requires four storyboard scenes in two modes; closing checkpoint says that prototype stayed a skeleton, without explicit retirement of that exit criterion.",manual,0,0,042a4ed4d9467d3a6e7c33e35eb5707bd2496811bbc5a6c8efe374c6178ef9a3,no,,
futon3c,futon3c/holes/missions/M-populate-substrate-2.D3-slice2-design.md,M-populate-substrate-2.D3-slice2-design,open,L3: **Author:** claude-4 · **Date:** 2026-06-25 · **Status:** DRAFT for claude-2 sign-off (do not code until ack),,,draft for claude-2 sign-off (do not code until ack),no,2026-07-10T09:16:20+01:00,10d8145afb4d22ad624079d25cafa7c6a957a5fb,73,3,**Author:** claude-4 · **Date:** 2026-06-25 · **Status:** DRAFT for claude-2 sign-off (do not code until ack),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,ed33c0f94b8bb053ea58339eab0f5aa829e92ca6ddf226227f44bd7a4e21becb,yes,Open; last Git touch 2026-07-10 UTC (73 days before census date).,
